"0020330263 - הוצאות הפקה )031 משרות(","","","8020","8020","","8020",""," "," "," "," "," "," "
"0020330264 - הכנסות  מגורמי חוץ","","","-2661","-2661","","-2661",""," "," "," "," "," "," "
"0020330265 - הדפסת ספרי למוד והוצאות","","177","3639","3639","","3462","2055.90125"," "," "," "," "," "," "
"0020330266 - הכנסות מהדפסת ספרי","","","-2452","-2452","","-2452",""," "," "," "," "," "," "
"0020330267 - תכניות הרווחה","188","188","185","-3","98.400078125","-3","98.400078125"," "," "," "," "," "," "
"0020330269 - טלטקס","515","515","229","-286","44.5","-286","44.5"," "," "," "," "," "," "
"0020330271 - הפעלת ""מחר 89"" בטח""י","4573","4573","4012","-561","87.700078125","-561","87.700078125"," "," "," "," "," "," "
"0020330277 - הפעלת השתלמות מוסדות","6689","6689","1500","-5189","22.40001953125","-5189","22.40001953125"," "," "," "," "," "," "
"00203302 - תכניות טלויזיה והפקות","28077","31865","31859","3782","113.5","-6","100"," "," "," "," "," "," "
"0020330345 - הוצאות שידור-חב' ""בזק""","6250","6250","6044","-206","96.700078125","-206","96.700078125"," "," "," "," "," "," "
"0020330347 - הוצ' שידורי חוץ","550","550","747","197","135.800078125","197","135.800078125"," "," "," "," "," "," "
"0020330349 - הוצאות  שידור","","670","670","670","","0","100"," "," "," "," "," "," "
"00203303 - הוצאות שידור","6800","7470","7461","661","109.700078125","-9","99.900078125"," "," "," "," "," "," "
"0020330445 - נסיעות לחו""ל","35","35","84","49","240","49","240"," "," "," "," "," "," "
"0020330449 - אחזקה ותפעול","3355","3422","3691","336","110","269","107.900078125"," "," "," "," "," "," "
"0020330450 - השתתפות בשכר דירה","250","250","168","-82","67.2000390625","-82","67.2000390625"," "," "," "," "," "," "
"0020330451 - הדרכה והשתלמות","106","146","205","99","193.40015625","59","140.400078125"," "," "," "," "," "," "
"0020330453 - דואר, טלפונים, משלוחים,","2078","2078","2192","114","105.5","114","105.5"," "," "," "," "," "," "
"0020330455 - הוצאות שמירה ובטחון","435","435","430","-5","98.900078125","-5","98.900078125"," "," "," "," "," "," "
"0020330457 - השתתפות במנהל הרכב בגין","123","123","124","1","100.800078125","1","100.800078125"," "," "," "," "," "," "
"0020330458 - דלק ואביזרים לרכב","26","26","26","0","100","0","100"," "," "," "," "," "," "
"0020330459 - תשלומי מע""מ","8177","8677","8357","180","102.200078125","-320","96.300078125"," "," "," "," "," "," "
"00203304 - אמרכלות","14585","15192","15277","692","104.700078125","85","100.600078125"," "," "," "," "," "," "
"0020330502 - סרטים קנויים","487","487","1481","994","304.10015625","994","304.10015625"," "," "," "," "," "," "
"0020330504 - הפקה מקומית נרכשת","1436","2918","9578","8142","667","6660","328.2003125"," "," "," "," "," "," "
"0020330506 - הפקה עצמית","1199","1217","6309","5110","526.2003125","5092","518.4003125"," "," "," "," "," "," "
"0020330508 - הוצאות שידור ושיווק","257","275","1528","1271","594.6003125","1253","555.6003125"," "," "," "," "," "," "
"0020330510 - תמלוגים ערוץ שני","","","1952","1952","","1952",""," "," "," "," "," "," "
"0020330512 - הכנסות מגורמי חוץ","","","-15951","-15951","","-15951",""," "," "," "," "," "," "
"00203305 - שידורים בערוץ השני","3379","4897","4897","1518","144.900078125","0","100"," "," "," "," "," "," "
"0020330602 - הכנסות מגורמי חוץ","","","-5555","-5555","","-5555",""," "," "," "," "," "," "
"0020330604 - הפקה עצמית בכבלים","11526","11541","16004","4478","138.900078125","4463","138.700078125"," "," "," "," "," "," "
"0020330606 - שידור ושיווק בכבלים","1566","1574","2263","697","144.5","689","143.800078125"," "," "," "," "," "," "
"0020330608 - פעולות טח""י לקליטת עליה","","1000","1000","1000","","0","100"," "," "," "," "," "," "
"0020330610 - השתתפות המטה לקליטת","","-1000","-1000","-1000","","0","100"," "," "," "," "," "," "
"0020330618 - סרטים קנויים","2414","2414","2814","400","116.600078125","400","116.600078125"," "," "," "," "," "," "
"00203306 - הפקה ושידור בכבלים","15506","15529","15527","21","100.100078125","-2","100"," "," "," "," "," "," "
"0020334045 - רזרבה להתיקרויות","4082","0","","-4082","0","0",""," "," "," "," "," "," "
"00203340 - רזרבה להתיקרויות","4082","0","","-4082","0","0",""," "," "," "," "," "," "
"002033 - טלויזיה חינוכית","102058","104822","104890","2832","102.800078125","68","100.100078125"," "," "," "," "," "," "
"0020340101 - שיא כח אדם )15 משרות(","3275","3975","4290","1015","131","315","107.900078125"," "," "," "," "," "," "
"0020340103 - שעות נוספות 095,41 מהם:","326","626","671","345","205.80015625","45","107.200078125"," "," "," "," "," "," "
"0020340104 - עבודה בלתי צמיתה","248","743","629","381","253.60015625","-114","84.700078125"," "," "," "," "," "," "
"0020340106 - הכנסות מגורמי חוץ","","-100","-177","-177","","-77","177"," "," "," "," "," "," "
"00203401 - כח אדם","3849","5244","5413","1564","140.600078125","169","103.200078125"," "," "," "," "," "," "
